2025-04-05 14:08:08,83439.1328125
2025-04-05 14:10:52,83432.0234375
2025-04-05 14:15:34,83490.2421875
2025-04-05 14:16:08,83490.2421875
2025-04-07 10:46:03,76614.6015625
2025-04-07 13:58:54,76669.5234375
